duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,attack_type
8522,https,ftp,RSTR,3975,1084,53,75,181,Normal
889,tcp,ftp,OTH,1329,675,46,33,62,WebAttack
6987,icmp,ftp,RSTO,431,186,83,85,196,BruteForce
848,tcp,ftp,SF,1543,2286,79,52,48,Botnet
4992,http,ssh,SH,1206,2726,88,59,133,Normal
7831,smtp,snmp,SH,2509,670,59,17,182,Normal
9223,icmp,http,OTH,3202,25,5,23,201,Normal
8830,icmp,dns,S0,168,128,77,59,72,BruteForce
2052,ftp,snmp,REJ,4082,4635,29,81,172,Normal
6137,tcp,irc,RSTR,842,5451,46,13,253,Infiltration
4342,icmp,http,REJ,462,199,91,95,167,BruteForce
8725,smtp,ftp,REJ,3892,2656,23,6,76,Normal
8188,http,irc,REJ,4420,2753,90,2,157,Normal
3122,tcp,ssh,SH,3475,2673,97,28,27,Normal
7722,ftp,irc,RSTO,2415,4846,59,91,216,Normal
7225,tcp,ftp,RSTR,3833,3423,59,53,67,Normal
6144,tcp,ftp,OTH,653,3060,6,77,219,Normal
4206,tcp,dns,OTH,2602,4570,13,33,116,Infiltration
2682,http,ftp,OTH,5476,3776,11,29,66,Infiltration
8191,icmp,http,S0,4300,1024,64,38,123,Normal
116,http,telnet,REJ,3099,4158,81,90,172,Normal
2135,udp,telnet,RSTR,1929,2172,19,82,51,Normal
818,dns,smtp,RSTO,1706,2971,39,38,94,Normal
32,http,dns,S0,10289,99,92,87,248,DoS
3120,tcp,http,RSTO,4898,1008,70,86,57,Normal
2862,ftp,dns,SH,215,90,84,75,213,BruteForce
1858,https,ssh,SH,4655,2103,60,36,196,Normal
3238,smtp,snmp,REJ,680,2388,24,60,178,Normal
59,ftp,irc,SH,5842,58,76,88,187,DoS
307,ftp,ssh,REJ,1899,108,21,29,11,WebAttack
5092,ftp,http,RSTR,1003,2820,83,66,32,Normal
5255,https,smtp,REJ,57,2376,39,23,111,Normal
1722,icmp,irc,S0,2162,1834,67,42,15,Botnet
4771,dns,http,RSTR,2280,2755,49,16,102,Infiltration
875,http,telnet,RSTO,2398,1844,43,80,33,Botnet
7755,http,telnet,S0,524,4374,29,17,151,Infiltration
514,tcp,irc,S0,768,99,36,42,125,WebAttack
9746,tcp,snmp,RSTO,2617,1308,75,59,93,Normal
170,http,smtp,REJ,4817,3103,3,56,116,Normal
574,udp,telnet,REJ,1608,692,39,34,10,WebAttack
9980,ftp,http,S0,178,2513,69,6,222,Normal
9857,smtp,dns,S0,3719,4659,73,70,77,Normal
54,udp,snmp,OTH,5049,4,81,86,147,DoS
2758,icmp,dns,SH,2053,730,51,70,230,Normal
8617,http,irc,RSTR,3477,4355,72,56,10,Normal
7920,tcp,telnet,SH,3222,714,59,89,119,Normal
3832,tcp,http,SH,1540,1102,15,64,58,Normal
305,smtp,irc,OTH,821,560,38,28,92,WebAttack
1920,dns,snmp,REJ,3108,3514,94,47,52,Normal
5773,http,snmp,SH,2056,2476,41,45,226,Infiltration
9472,ftp,irc,OTH,1150,1054,7,92,246,Normal
8073,udp,irc,SF,417,484,64,8,114,Normal
840,icmp,smtp,OTH,1689,2753,62,40,89,Botnet
9417,smtp,telnet,S0,3063,2088,22,69,254,Normal
313,tcp,snmp,RSTR,3345,3888,67,61,125,Normal
6102,icmp,http,SF,4593,3833,81,17,33,Normal
96,icmp,smtp,RSTO,11927,77,72,97,147,DoS
5354,http,ssh,SF,130,42,81,96,232,BruteForce
9347,http,smtp,S0,3448,208,24,22,48,Normal
981,dns,dns,REJ,1614,525,36,25,11,WebAttack
38,smtp,dns,SH,1853,3913,6,69,145,Normal
6919,ftp,ftp,SF,4912,3001,78,72,211,Normal
8655,https,http,OTH,2600,3138,3,82,85,Normal
2714,icmp,ftp,RSTO,548,1938,54,15,248,Normal
53,ftp,ssh,RSTR,12840,52,73,91,211,DoS
2745,http,smtp,SF,4852,2824,42,22,32,Infiltration
3755,udp,http,REJ,4,153,80,93,202,BruteForce
6447,dns,telnet,REJ,2699,4544,42,21,235,Normal
5661,smtp,dns,SH,2784,2251,21,45,7,Infiltration
924,smtp,ftp,OTH,1844,162,27,29,209,WebAttack
4124,dns,telnet,SH,4185,2842,38,51,145,Normal
7667,http,smtp,SF,2758,1410,79,88,117,Normal
5498,icmp,smtp,OTH,3567,1256,5,47,153,Normal
66,http,ssh,S0,8781,82,90,73,96,DoS
8793,tcp,telnet,SF,3840,1229,0,18,155,Normal
61,icmp,ftp,OTH,11899,6,98,81,85,DoS
113,ftp,smtp,OTH,1502,322,20,37,235,WebAttack
5524,dns,ftp,S0,3101,2272,48,14,27,Normal
7397,udp,telnet,OTH,703,1140,43,75,32,Normal
514,smtp,ssh,RSTR,793,161,22,38,118,WebAttack
2277,https,ftp,SH,2244,2441,47,27,102,Infiltration
779,tcp,irc,SH,894,264,36,26,240,WebAttack
6561,https,dns,S0,929,635,47,50,153,Normal
65,icmp,http,S0,5698,97,99,75,6,DoS
6575,dns,telnet,S0,991,4934,83,27,201,Normal
2917,http,ftp,RSTR,3691,663,92,12,139,Normal
4452,smtp,telnet,S0,4410,6965,25,32,55,Infiltration
4569,dns,ftp,OTH,3391,3900,57,83,77,Normal
952,ftp,irc,RSTO,1435,3465,57,90,203,Normal
3663,dns,telnet,SF,1526,1457,13,9,6,Normal
83,https,dns,RSTR,1017,2501,81,15,110,Normal
79,tcp,ssh,OTH,5082,10,95,95,222,DoS
415,http,irc,SF,1008,453,49,28,55,WebAttack
5736,dns,smtp,RSTO,2365,5911,34,4,31,Infiltration
90,http,snmp,S0,6031,24,97,95,172,DoS
1847,https,smtp,S0,1365,1247,59,41,95,Botnet
5344,tcp,http,SF,1192,4190,19,9,216,Normal
4441,udp,ftp,REJ,5742,4081,14,34,22,Infiltration
71,dns,telnet,RSTO,9343,93,83,78,69,DoS
951,icmp,telnet,SH,3524,1291,54,19,109,Normal
6049,udp,smtp,RSTO,310,4451,98,90,190,Normal
3687,icmp,irc,SF,4775,1409,14,1,103,Infiltration
2310,ftp,ftp,RSTO,3655,1066,41,32,163,Normal
8,dns,telnet,RSTR,13032,85,88,80,11,DoS
8067,http,snmp,RSTR,1650,4184,83,51,206,Normal
2610,udp,telnet,S0,5935,4895,1,17,84,Infiltration
3737,ftp,smtp,SH,42,338,48,14,52,Normal
7322,https,snmp,S0,3442,4089,42,19,164,Normal
7132,ftp,ssh,SF,878,4678,54,34,125,Normal
4452,dns,smtp,OTH,457,172,65,94,75,BruteForce
328,ftp,dns,SF,1433,179,46,45,211,WebAttack
6184,https,dns,RSTO,1414,4483,68,52,145,Normal
1376,tcp,smtp,RSTR,2673,2157,27,47,244,Normal
1876,http,ssh,RSTO,290,426,1,39,162,Normal
6561,dns,telnet,RSTO,633,4158,21,88,94,Normal
74,dns,telnet,SH,9655,33,82,78,185,DoS
8026,http,dns,OTH,168,69,95,67,181,BruteForce
4979,https,snmp,SH,6443,4357,21,32,11,Infiltration
8130,icmp,telnet,OTH,1628,1978,94,77,26,Normal
4164,ftp,ftp,REJ,1620,1673,6,22,112,Normal
3890,tcp,telnet,OTH,2381,3260,3,24,228,Normal
5511,tcp,dns,RSTR,2785,2905,93,76,131,Normal
5118,udp,telnet,SH,3668,3172,38,96,4,Normal
673,smtp,smtp,OTH,1056,319,37,24,68,WebAttack
7737,https,ftp,RSTR,3728,2442,84,4,40,Normal
2425,udp,dns,SF,1856,392,96,63,152,Normal
1283,smtp,dns,OTH,2377,1624,43,98,163,Botnet
26,tcp,ssh,SH,8582,99,74,70,197,DoS
5451,udp,smtp,RSTO,181,3491,88,8,38,Normal
8864,http,http,OTH,3757,3137,80,22,159,Normal
2621,https,dns,REJ,1059,3722,23,65,79,Normal
543,tcp,snmp,SF,1777,238,37,46,106,WebAttack
8450,smtp,ssh,S0,1328,3297,73,68,235,Normal
5488,http,irc,REJ,2382,1984,14,52,84,Normal
3948,https,dns,RSTO,4444,508,51,39,99,Normal
3828,dns,ssh,REJ,676,797,39,94,0,Normal
2712,ftp,irc,REJ,2799,3333,62,72,251,Normal
7153,https,irc,SH,4014,1807,87,53,213,Normal
5952,smtp,irc,REJ,299,18,58,53,36,BruteForce
8484,dns,ftp,RSTR,1600,1330,34,70,203,Normal
7422,smtp,smtp,REJ,3458,1702,20,24,84,Infiltration
7915,ftp,dns,SH,1287,534,73,11,10,Normal
6247,smtp,ssh,OTH,245,2607,50,97,0,Normal
6604,http,telnet,RSTO,642,2994,16,94,14,Normal
515,http,ftp,RSTR,1969,91,24,29,124,WebAttack
5642,ftp,dns,SH,354,709,66,48,19,Normal
829,icmp,dns,RSTR,1459,107,42,39,204,WebAttack
249,tcp,dns,SH,999,675,35,28,95,WebAttack
2795,https,irc,RSTO,5073,653,44,20,21,Infiltration
6849,https,http,RSTO,4836,238,95,8,171,Normal
3904,udp,ssh,SH,153,34,60,67,27,BruteForce
1721,dns,telnet,S0,1880,1080,79,19,178,Normal
9080,ftp,snmp,SF,940,604,51,71,59,Normal
1726,dns,telnet,SH,1405,2791,95,2,225,Normal
3332,ftp,telnet,RSTR,52,4399,27,18,208,Normal
9021,https,dns,SH,1389,3984,58,18,58,Normal
4566,dns,ssh,RSTO,4642,2072,68,81,82,Normal
8131,dns,telnet,SF,4117,4999,57,73,45,Normal
7191,tcp,ftp,S0,2272,3713,93,84,92,Normal
1029,smtp,irc,OTH,568,4572,37,28,27,Normal
4597,dns,ftp,RSTR,4760,1375,42,49,68,Infiltration
4820,http,dns,REJ,4447,4773,88,49,91,Normal
762,udp,http,RSTO,1580,251,38,46,51,WebAttack
78,https,ftp,S0,7433,54,76,77,138,DoS
7235,http,snmp,OTH,3385,4785,99,28,17,Normal
8699,http,dns,SH,3673,2297,2,82,0,Normal
3109,tcp,irc,S0,3570,439,70,38,218,Normal
5196,http,irc,SF,4206,2863,45,10,237,Normal
5650,smtp,dns,SH,4022,3306,51,92,156,Normal
22,icmp,snmp,RSTR,5446,42,99,91,94,DoS
84,ftp,http,SH,11577,35,83,83,54,DoS
501,dns,dns,OTH,707,1599,68,66,52,Normal
7018,smtp,smtp,OTH,3845,4682,8,49,148,Normal
442,http,dns,SF,1715,978,26,21,254,WebAttack
278,smtp,ssh,SH,1936,132,43,20,205,WebAttack
7941,ftp,ftp,SF,2876,3493,38,26,158,Normal
4684,https,snmp,S0,802,20,80,76,222,Normal
130,smtp,ssh,SF,1470,244,49,24,113,WebAttack
2130,http,telnet,SF,4205,4113,1,1,25,Normal
1093,icmp,ftp,RSTR,1005,4462,58,67,145,Normal
1969,http,telnet,S0,947,3801,56,29,22,Normal
5853,icmp,irc,RSTR,2219,2597,87,48,92,Normal
2561,udp,ftp,OTH,4639,1822,63,59,143,Normal
8161,https,ssh,RSTO,183,183,52,93,205,BruteForce
1715,http,snmp,OTH,2035,4096,83,69,42,Normal
0,dns,ssh,OTH,3403,3379,57,90,48,Normal
9437,smtp,irc,REJ,327,181,52,81,211,BruteForce
6570,icmp,smtp,SF,3547,1810,23,27,132,Normal
4740,ftp,dns,OTH,1516,1048,37,56,189,Normal
1388,udp,smtp,OTH,1151,2389,91,74,45,Normal
5951,https,dns,SF,3239,1136,85,16,90,Normal
5964,tcp,irc,OTH,1202,56,45,59,109,Normal
6449,ftp,ftp,S0,112,84,95,99,22,BruteForce
3461,ftp,telnet,SH,1703,3012,88,76,175,Normal
5813,http,ssh,SF,262,92,69,99,126,BruteForce
1931,smtp,ftp,RSTO,2461,2293,77,82,63,Botnet
1505,tcp,smtp,S0,2580,1107,64,82,154,Botnet
165,http,snmp,RSTO,975,987,36,23,150,WebAttack
247,icmp,snmp,SH,1677,552,47,36,33,WebAttack
551,dns,snmp,S0,2362,1858,15,25,88,Normal
8912,smtp,smtp,RSTO,75,15,77,96,2,BruteForce
968,udp,dns,SF,608,438,31,44,27,WebAttack
83,smtp,ftp,SF,7147,80,77,78,149,DoS
7691,dns,http,REJ,648,682,34,18,78,Normal
7814,dns,irc,SH,339,4549,55,48,142,Normal
3228,smtp,dns,S0,2447,1058,24,18,36,Infiltration
4528,smtp,telnet,RSTR,4927,3663,25,97,220,Normal
25,icmp,http,RSTR,9416,99,87,84,113,DoS
949,smtp,ssh,SH,4234,2298,65,44,147,Normal
1183,http,http,RSTR,429,2715,68,58,98,Normal
17,ftp,ftp,RSTR,588,4962,1,63,61,Normal
9463,ftp,smtp,S0,782,2488,96,88,71,Normal
8021,dns,irc,RSTO,1979,1002,18,62,72,Normal
5288,udp,http,REJ,4895,1924,12,25,74,Normal
23,dns,irc,SH,12425,59,77,71,12,DoS
6118,https,irc,SH,848,4155,16,62,199,Normal
6139,icmp,telnet,SH,6679,2600,32,28,142,Infiltration
4555,tcp,snmp,SF,807,2177,78,61,74,Normal
4379,smtp,ftp,RSTR,1992,827,75,68,64,Normal
265,tcp,telnet,SF,822,232,39,35,106,WebAttack
31,https,http,RSTR,13457,42,81,97,193,DoS
219,http,smtp,RSTR,1166,728,43,26,191,WebAttack
45,udp,dns,OTH,9493,7,98,98,111,DoS
5379,smtp,irc,REJ,25,10,53,66,62,BruteForce
30,tcp,telnet,SH,10156,61,88,94,30,DoS
8695,http,irc,REJ,753,1981,48,71,84,Normal
261,ftp,http,REJ,542,623,27,32,181,WebAttack
68,tcp,http,RSTO,11085,77,77,76,135,DoS
287,dns,http,SF,1319,2223,18,73,184,Normal
6633,icmp,smtp,SH,762,4183,75,34,36,Normal
4060,dns,http,RSTR,564,706,41,94,117,Normal
882,ftp,http,S0,1004,649,39,35,106,WebAttack
1995,tcp,ssh,SH,183,194,60,95,245,BruteForce
1071,https,ssh,RSTO,2746,3625,67,74,87,Botnet
1435,tcp,irc,REJ,3656,2277,84,44,227,Botnet
1293,tcp,irc,SH,513,641,20,35,199,Normal
3472,icmp,telnet,RSTR,896,3597,75,22,145,Normal
1886,tcp,http,SH,457,41,89,82,175,BruteForce
6053,https,smtp,REJ,3186,3319,70,7,80,Normal
7042,http,snmp,SF,2113,3176,83,14,132,Normal
2366,https,smtp,RSTO,2395,183,37,49,56,Infiltration
3887,icmp,dns,REJ,4312,662,46,53,104,Normal
381,tcp,irc,RSTR,4546,4050,59,63,174,Normal
1304,icmp,snmp,RSTO,3418,36,52,8,111,Normal
289,icmp,snmp,SF,142,3232,32,90,11,Normal
7027,icmp,http,REJ,3344,3784,58,9,39,Normal
1810,udp,http,SH,3750,2621,78,1,149,Normal
3482,smtp,snmp,SH,334,2491,62,82,75,Normal
7718,https,telnet,S0,3573,1754,47,72,134,Normal
272,tcp,smtp,OTH,1166,970,35,37,202,WebAttack
4557,tcp,ftp,RSTO,4319,1335,11,9,217,Infiltration
56,ftp,ftp,RSTO,8287,33,74,99,123,DoS
9536,icmp,http,OTH,1337,1512,7,56,98,Normal
6598,udp,ssh,OTH,6328,2333,22,22,159,Infiltration
7427,ftp,http,S0,444,415,28,38,103,Normal
3163,udp,irc,SF,1270,1760,85,81,150,Normal
8092,udp,ssh,REJ,3832,4442,4,15,188,Normal
92,udp,http,OTH,13241,13,91,78,158,DoS
6153,dns,http,RSTO,6011,5642,19,26,71,Infiltration
3565,icmp,snmp,OTH,4553,3365,5,11,158,Normal
13,udp,irc,RSTO,5046,59,75,74,196,DoS
7009,udp,smtp,SH,2094,4196,51,26,105,Normal
8263,tcp,ssh,SF,3267,2753,99,28,180,Normal
2613,udp,ftp,REJ,4230,1546,45,57,216,Normal
43,smtp,ftp,RSTR,11442,94,96,90,127,DoS
7994,dns,smtp,OTH,5214,2568,49,8,187,Infiltration
709,udp,ftp,RSTO,3904,3159,89,11,169,Normal
686,https,http,REJ,606,464,49,31,180,WebAttack
44,tcp,ftp,RSTO,9205,14,93,90,51,DoS
4582,tcp,dns,SH,1574,4800,1,4,230,Normal
6104,https,ftp,OTH,2263,3477,42,26,190,Normal
1253,http,ftp,RSTO,73,109,83,85,43,BruteForce
2229,tcp,dns,SF,947,3680,85,98,115,Normal
1393,http,ftp,S0,1175,2384,40,65,7,Botnet
559,smtp,irc,SF,1922,904,43,33,132,WebAttack
4296,smtp,telnet,S0,1080,4898,53,23,81,Normal
8553,smtp,http,OTH,1338,3716,34,11,15,Normal
7330,icmp,smtp,RSTO,1349,1829,9,86,54,Normal
4832,udp,irc,S0,2859,184,16,54,138,Normal
3209,ftp,irc,RSTO,2105,3710,6,50,71,Normal
1218,dns,ftp,OTH,1003,3539,66,6,203,Normal
9236,ftp,ssh,SH,2529,4225,77,60,123,Normal
6728,http,http,S0,2084,1918,0,79,43,Normal
9324,udp,snmp,RSTR,4733,2561,72,29,61,Normal
3320,ftp,snmp,SH,1437,2837,96,32,22,Normal
7576,smtp,irc,RSTR,858,2977,75,88,181,Normal
2948,https,ssh,RSTR,3263,566,13,33,147,Normal
7828,ftp,dns,RSTR,2312,1642,76,97,94,Normal
248,icmp,ssh,SH,1535,413,47,24,221,WebAttack
5761,http,telnet,SF,4026,4604,59,20,251,Normal
3147,icmp,dns,REJ,1044,425,19,34,107,Normal
6521,http,dns,SH,2029,3615,47,10,132,Normal
5808,smtp,http,RSTR,4056,3190,78,75,151,Normal
5401,smtp,smtp,SF,763,2746,95,59,175,Normal
3112,dns,ssh,SF,402,59,88,95,230,BruteForce
9711,tcp,snmp,SH,3298,756,38,61,158,Normal
4338,dns,dns,SF,4452,4464,29,80,199,Normal
6013,udp,telnet,RSTO,3036,6909,47,35,142,Infiltration
5943,tcp,ssh,REJ,4919,1223,11,25,102,Normal
1334,http,dns,REJ,2556,2598,77,41,232,Normal
2531,smtp,ftp,RSTR,3204,2968,48,91,98,Normal
4996,smtp,irc,S0,1136,4300,58,32,195,Normal
9375,udp,telnet,S0,3607,4618,89,19,249,Normal
2276,icmp,telnet,REJ,578,4187,74,42,166,Normal
41,udp,http,REJ,8736,24,75,70,32,DoS
2068,dns,dns,RSTO,4840,2190,24,38,149,Normal
6635,https,http,SH,2256,1977,42,10,105,Normal
1793,icmp,http,S0,3431,1990,64,76,114,Botnet
5791,icmp,snmp,RSTO,514,4903,60,16,2,Normal
5448,https,irc,REJ,479,170,55,76,204,BruteForce
9629,udp,dns,OTH,2560,281,75,46,226,Normal
8499,icmp,telnet,RSTO,3038,3112,3,55,68,Normal
9470,udp,dns,REJ,3082,1253,66,57,19,Normal
6668,https,ftp,SF,1405,569,66,20,74,Normal
1675,https,dns,S0,1823,1483,23,7,104,Normal
4648,udp,irc,RSTO,4656,212,54,9,57,Normal
9156,dns,smtp,RSTR,4467,3335,94,42,11,Normal
5296,http,dns,RSTO,358,1950,99,88,163,Normal
2261,http,ssh,RSTO,5532,5893,30,13,208,Infiltration
6309,icmp,ftp,RSTR,4955,600,27,54,126,Normal
273,udp,telnet,REJ,1452,634,38,43,118,WebAttack
6635,http,ssh,OTH,1617,3315,65,94,240,Normal
43,udp,dns,OTH,7769,96,84,91,91,DoS
5944,http,snmp,OTH,453,1104,2,35,200,Normal
7053,https,irc,SH,2888,454,49,25,22,Infiltration
0,http,http,OTH,14007,74,96,89,10,DoS
734,icmp,irc,SH,556,492,33,25,53,WebAttack
2797,http,http,SH,2479,5633,40,47,133,Infiltration
78,dns,smtp,SF,7458,49,79,83,64,DoS
4166,tcp,snmp,RSTR,2544,4225,82,7,92,Normal
3045,smtp,ssh,SF,737,3113,58,47,180,Normal
7034,udp,snmp,SH,3215,2000,60,34,170,Normal
55,udp,smtp,OTH,5016,91,70,78,121,DoS
358,smtp,http,RSTR,4987,1603,61,75,241,Normal
1887,http,smtp,REJ,751,3489,17,12,219,Normal
5741,udp,irc,RSTO,3298,1255,4,20,145,Normal
576,icmp,ftp,RSTR,455,3480,81,55,40,Normal
512,ftp,smtp,REJ,1378,612,43,37,224,WebAttack
2317,http,snmp,OTH,200,73,78,68,139,BruteForce
6508,smtp,telnet,RSTR,957,1205,91,48,45,Normal
4490,icmp,snmp,S0,3490,4472,77,0,1,Normal
8576,http,http,OTH,291,3529,61,92,135,Normal
949,smtp,telnet,SF,2237,2895,57,56,90,Botnet
6418,ftp,snmp,RSTR,906,4851,62,12,50,Normal
1045,https,ftp,S0,697,2604,30,63,203,Normal
8261,http,http,RSTO,3061,4642,87,87,221,Normal
5785,https,snmp,SF,4912,2891,50,41,24,Normal
1199,icmp,http,RSTR,2463,2857,90,51,7,Botnet
2968,https,http,OTH,173,2347,37,8,105,Normal
6545,icmp,telnet,RSTO,376,30,19,13,120,Infiltration
1296,smtp,http,RSTR,2359,2663,77,89,207,Botnet
2556,dns,irc,RSTR,7,2490,34,50,151,Normal
3931,icmp,ftp,REJ,2538,978,2,81,49,Normal
837,https,ssh,RSTO,1836,63,28,38,244,WebAttack
4790,icmp,ftp,RSTR,542,2687,38,47,228,Normal
5341,tcp,ssh,REJ,3878,166,36,87,236,Normal
54,dns,smtp,SH,14052,91,72,86,108,DoS
4396,smtp,irc,RSTO,2406,4618,94,7,250,Normal
3830,http,irc,RSTR,617,4257,12,18,34,Infiltration
8216,http,ssh,OTH,997,3288,7,80,229,Normal
6417,dns,snmp,OTH,3665,3071,35,42,127,Normal
578,https,smtp,REJ,531,616,48,43,175,WebAttack
1568,ftp,dns,OTH,2996,1575,80,99,89,Botnet
7757,tcp,dns,S0,3402,3247,25,96,252,Normal
82,ftp,ftp,SH,8708,96,86,84,119,DoS
6733,smtp,ssh,REJ,2653,2898,6,43,223,Normal
8373,udp,snmp,REJ,3245,2964,77,8,62,Normal
268,udp,http,RSTR,955,586,24,44,168,WebAttack
228,http,ftp,S0,1151,704,29,38,21,WebAttack
7362,smtp,snmp,RSTO,4677,106,64,83,46,Normal
7965,https,dns,SH,168,2379,44,24,166,Normal
1886,https,dns,RSTR,2609,1228,76,91,61,Normal
7440,icmp,snmp,S0,959,1585,85,98,20,Normal
393,ftp,http,OTH,1018,708,33,22,12,WebAttack
4839,http,telnet,RSTO,5159,141,43,40,244,Infiltration
1189,tcp,ssh,OTH,4676,514,72,8,64,Normal
4342,ftp,http,REJ,1481,4806,39,31,45,Infiltration
727,tcp,irc,S0,2344,1063,56,77,182,Normal
7856,dns,irc,RSTR,2493,4437,89,31,217,Normal
8332,http,http,REJ,1428,4302,79,88,204,Normal
5138,tcp,ftp,RSTO,2322,2580,14,42,101,Normal
748,smtp,smtp,OTH,921,240,42,28,124,WebAttack
970,https,dns,OTH,739,1708,12,35,70,Normal
8858,tcp,smtp,REJ,4612,1151,7,29,120,Normal
5905,tcp,telnet,OTH,125,132,75,89,112,BruteForce
4243,http,irc,RSTO,4607,4501,61,30,187,Normal
2697,http,irc,OTH,3055,4062,47,9,93,Normal
3667,tcp,ftp,OTH,3633,623,36,49,174,Normal
8338,icmp,smtp,REJ,4752,4113,94,20,186,Normal
4157,dns,irc,OTH,3603,2329,95,52,153,Normal
67,icmp,ssh,RSTR,13240,33,90,83,61,DoS
4896,smtp,http,RSTR,193,62,84,96,29,BruteForce
0,icmp,smtp,REJ,10346,65,95,94,20,DoS
4906,ftp,http,RSTR,2925,2798,68,75,113,Normal
7215,ftp,ftp,SH,3612,4463,3,97,38,Normal
4708,dns,ftp,RSTR,1297,2014,31,53,244,Normal
4672,udp,telnet,REJ,3108,4123,88,42,3,Normal
2494,smtp,smtp,OTH,2935,4323,35,72,119,Normal
7633,icmp,snmp,SF,3035,4440,29,52,195,Normal
6881,udp,irc,SF,6324,6415,44,37,153,Infiltration
1837,dns,smtp,S0,1073,4484,7,66,1,Normal
2123,udp,telnet,S0,3665,3030,58,11,17,Normal
954,http,telnet,S0,1392,978,33,24,20,WebAttack
83,icmp,smtp,SF,13534,77,70,75,186,DoS
2201,icmp,irc,OTH,1698,2471,42,61,153,Normal
9363,ftp,dns,S0,785,2210,76,99,128,Normal
248,https,irc,RSTR,1452,963,49,26,211,WebAttack
8070,http,irc,S0,4334,1989,5,76,219,Normal
1300,http,dns,RSTR,778,623,86,50,137,Normal
8044,dns,irc,S0,3285,2816,75,50,11,Normal
5151,http,http,REJ,831,2244,91,7,25,Normal
6844,icmp,ssh,SF,1978,698,70,69,172,Normal
1841,icmp,http,RSTR,3980,3558,64,69,213,Botnet
9201,tcp,smtp,REJ,1176,853,87,17,152,Normal
3265,https,snmp,REJ,3725,3829,11,46,241,Normal
3556,tcp,ssh,OTH,4067,3258,73,84,114,Normal
37,smtp,irc,RSTR,14450,28,76,83,216,DoS
3923,dns,irc,RSTO,202,32,93,90,189,BruteForce
397,dns,ssh,S0,3636,3234,23,78,45,Normal
65,ftp,smtp,SF,12986,68,89,88,235,DoS
2983,https,ftp,OTH,1745,1922,8,22,66,Normal
639,dns,irc,SF,1838,3069,65,83,49,Normal
3314,https,telnet,REJ,3783,3442,12,39,153,Infiltration
5242,http,ssh,RSTR,4411,760,37,52,8,Normal
538,ftp,smtp,REJ,895,626,44,25,140,WebAttack
5593,http,telnet,OTH,2677,2696,86,4,231,Normal
1287,https,http,S0,1441,2312,78,51,84,Botnet
5704,ftp,snmp,SH,2391,3348,95,8,133,Normal
1239,smtp,smtp,REJ,329,1207,28,68,99,Normal
45,icmp,http,S0,6089,55,70,83,41,DoS
9917,ftp,smtp,OTH,4824,2302,62,72,173,Normal
7192,ftp,ssh,SH,1495,4687,17,0,138,Infiltration
4232,http,smtp,RSTR,978,3038,37,2,47,Infiltration
6958,smtp,ssh,RSTO,4062,4382,12,2,27,Normal
5205,http,ftp,S0,3693,1580,42,43,111,Normal
3005,dns,telnet,SH,4139,3061,31,35,202,Normal
1118,udp,irc,OTH,1266,1330,93,88,165,Botnet
4735,http,dns,S0,437,109,50,81,142,BruteForce
3949,tcp,http,REJ,856,2657,73,68,91,Normal
764,udp,snmp,SF,3832,3202,65,73,175,Botnet
2336,dns,snmp,RSTO,1406,1259,33,90,84,Normal
77,http,irc,S0,4145,3714,58,33,84,Normal
5732,http,ssh,RSTO,2381,2305,73,60,231,Normal
37,udp,ssh,RSTR,11728,96,96,75,155,DoS
3229,smtp,dns,REJ,4327,4816,71,49,44,Normal
1418,http,ftp,REJ,347,96,86,95,153,BruteForce
5243,https,smtp,RSTR,331,138,81,96,215,BruteForce
1993,udp,ftp,RSTO,170,986,54,68,182,Normal
9539,http,ssh,RSTR,2895,3558,33,79,216,Normal
978,smtp,telnet,SH,2536,1872,87,99,113,Botnet
3603,https,http,RSTR,2326,3296,84,39,83,Normal
815,dns,http,RSTR,1262,920,31,28,112,WebAttack
4844,ftp,ssh,OTH,729,3263,6,98,129,Normal
7575,icmp,dns,OTH,5986,1262,9,44,50,Infiltration
4015,tcp,ssh,SF,404,2545,46,84,129,Normal
1056,ftp,ftp,S0,3625,1796,60,75,25,Botnet
5997,http,telnet,SH,4229,2623,47,72,71,Normal
7827,ftp,telnet,S0,4726,3448,38,52,216,Normal
1902,smtp,http,SH,255,2561,13,49,70,Normal
2623,udp,ftp,REJ,3307,2313,16,53,37,Normal
7470,https,dns,SH,2579,1802,62,29,215,Normal
7,https,snmp,SF,7327,27,79,94,123,DoS
203,ftp,snmp,RSTR,1440,3178,33,7,135,Normal
20,dns,telnet,S0,593,4404,38,14,230,Normal
656,udp,dns,RSTR,1938,442,31,46,237,WebAttack
3393,icmp,snmp,RSTR,4094,4021,76,43,93,Normal
5771,udp,telnet,SF,1587,178,62,64,213,Normal
5598,http,dns,SH,461,3476,66,28,43,Normal
661,http,snmp,RSTR,3390,234,4,90,16,Normal
2623,icmp,snmp,SH,4653,327,40,47,58,Normal
6738,smtp,ftp,RSTR,975,1025,49,63,3,Normal
3099,udp,http,S0,3246,4301,83,56,177,Normal
736,ftp,telnet,REJ,1833,228,24,27,188,WebAttack
301,ftp,ssh,SF,1787,1618,19,29,70,Normal
8983,ftp,telnet,SF,1019,576,17,36,124,Normal
97,https,ftp,RSTR,12492,92,98,84,15,DoS
6792,ftp,telnet,SF,1710,3185,62,42,149,Normal
